143,3652,737,711,SF3
144,3652,715,737,ATP
145,3652,715,718,ATP
146,3652,709,737,SF3 ATP
147,3652,709,688,ATP SF3
148,3652,709,711,SF3
149,3652,5599,729,SF3
150,3652,688,737,ATP SF3
151,3652,688,709,ATP SF3
152,3652,435,448,SF3
153,3652,718,737,ATP
154,3652,718,715,ATP
155,3652,5595,737,SF3
156,3652,719,730,ATP
157,3652,719,737,ATP
158,3652,442,737,SF3
159,3652,442,460,SF3
160,3652,722,737,ATR
161,3652,644,711,SF3
162,3652,448,737,SF3
163,3652,448,435,SF3
164,3652,460,442,SF3
165,3652,664,737,SF3
166,3652,746,737,SF3 ATP
167,3652,729,737,SF3
168,3652,729,5599,SF3
169,3652,711,737,SF3
170,3652,711,644,SF3
171,146,3531,7167,BNI
172,146,3531,7168,BNI
173,146,3531,7162,BNI
174,146,3531,7164,BNI
175,146,3531,7163,BNI
176,146,7167,7176,BNI
177,146,7168,7173,BNI
178,146,7162,7161,BNI
179,146,7164,7165,BNI
180,146,7173,7172,BNI
181,897,6019,2397,DH4
182,897,4200,2397,320
183,897,2399,2397,320
184,897,2400,2397,320
185,897,6024,2397,DH4
186,897,2425,2397,320
187,897,8076,2397,330
188,897,2402,2397,320
189,897,2430,2397,320
190,897,4203,2397,320
191,897,2397,6019,DH4
192,897,2397,4200,320
193,897,2397,2399,320
194,897,2397,2400,320
195,897,2397,6024,DH4
196,897,2397,2425,320
197,897,2397,8076,330
198,897,2397,2402,320
199,897,2397,2430,320
200,897,2397,4203,320
201,897,2397,2426,DH3
202,897,2397,4204,320
203,897,2397,2433,320
204,897,2397,6026,320
205,897,2397,6016,DH4
206,897,2397,6021,DH4
207,897,2397,2404,320
208,897,2426,2397,DH3
209,897,4204,2397,320
210,897,2433,2397,320
211,897,6026,2397,320
212,897,6016,2397,DH4
213,897,6021,2397,DH4
214,897,2404,2397,320
215,1729,7376,4214,AT7
216,1729,7373,2531,AT7
217,1729,7373,2621,AT7
218,1729,2531,7373,AT7
219,1729,2531,7367,AT7
220,1729,2531,2613,AT7
221,1729,2535,2564,AT7
222,1729,2548,2562,AT7
223,1729,2548,7367,AT7
224,1729,2538,7380,AT7
225,1729,7380,2538,AT7
226,1729,7380,2564,AT7
227,1729,2560,2613,AT7
228,1729,2564,2535,AT7
229,1729,2564,7380,AT7
230,1729,2564,2613,AT7
231,1729,2564,2635,AT7
232,1729,2564,2633,AT7
233,1729,2564,6039,AT7
234,1729,2562,2548,AT7
235,1729,2562,4214,AT7
236,1729,2562,2613,AT7
237,1729,2562,2633,AT7
238,1729,7367,2531,AT7
239,1729,7367,2548,AT7
240,1729,2528,2613,AT7
241,1729,4214,7376,AT7
242,1729,4214,2562,AT7
243,1729,2613,2531,AT7
244,1729,2613,2560,AT7
245,1729,2613,2564,AT7
246,1729,2613,2562,AT7
247,1729,2613,2528,AT7
248,1729,2613,2619,AT7
249,1729,2613,2633,AT7
250,1729,2619,2613,AT7
251,1729,2621,7373,AT7
252,1729,2621,6039,AT7
253,1729,2635,2564,AT7
254,1729,2635,2633,AT7
255,1729,2633,2564,AT7
256,1729,2633,2562,AT7
257,1729,2633,2613,AT7
258,1729,2633,2635,AT7
259,1729,6039,2564,AT7
260,1729,6039,2621,AT7
261,10739,5726,3830,CNC
262,10739,5726,3678,CNC
263,10739,4042,3830,CNC
264,10739,4042,3678,CNC
265,10739,3591,3678,CNC
266,10739,3830,5726,CNC
267,10739,3830,4042,CNC
268,10739,3678,5726,CNC
269,10739,3678,4042,CNC
270,10739,3678,3591,CNC
271,16262,7144,7145,DHP
272,16262,7144,3808,DHP
273,16262,7145,7144,DHP
274,16262,7145,7147,DHP
275,16262,7145,3808,DHP
276,16262,7147,7145,DHP
277,16262,7147,3808,DHP
278,16262,3808,7144,DHP
279,16262,3808,7145,DHP
280,16262,3808,7147,DHP
281,16262,3808,7146,DHP
282,16262,7146,3808,DHP
283,595,248,1084,319
284,595,248,273,319
285,595,248,1063,319
286,595,1218,1050,319
287,595,1050,1218,319
288,595,1050,1084,319
289,595,1050,1059,319
290,595,4162,5665,319
291,595,1084,248,319
292,595,1084,1050,319
293,595,1084,897,319
294,595,1084,1059,319
295,595,1084,273,319
296,595,1084,5665,319
297,595,897,1084,319
298,595,897,273,319
299,595,1059,1050,319
300,595,1059,1084,319
301,595,1059,502,319
302,595,1059,1063,319
303,595,502,1059,319
304,595,273,248,319
305,595,273,1084,319
306,595,273,897,319
307,595,273,1063,319
308,595,5665,4162,319
309,595,5665,1084,319
310,595,1063,248,319
311,595,1063,1059,319
312,595,1063,273,319
313,\N,5506,5504,DH8
314,\N,5506,6727,DH8
315,\N,5512,154,DHT BET
316,\N,62,5496,DHT
317,\N,62,6727,73M
318,\N,62,146,73M
319,\N,5496,62,DHT
320,\N,5496,5520,BET
321,\N,5496,5529,DH8
322,\N,5496,5515,DH8
323,\N,5496,146,DH8
324,\N,5496,149,DH8
325,\N,5504,5506,DH8
326,\N,5504,5535,DH8
327,\N,5481,5508,DHT DH8
328,\N,5481,5499,DH8
329,\N,5481,154,DH8 DHT
330,\N,80,111,DH8
331,\N,80,154,DH8 BET
332,\N,80,161,BET
333,\N,80,202,BET DH8
334,\N,5520,6727,DH8 BET
335,\N,5520,5515,DH8
336,\N,5520,154,BET
337,\N,5508,5481,DHT DH8
338,\N,5508,6728,DHT DH8
339,\N,5508,154,DHT
340,\N,6727,5506,DH8
341,\N,6727,62,73M
342,\N,6727,5520,DH8
343,\N,6727,154,BET
344,\N,111,80,DH8
345,\N,111,146,DH8
346,\N,5499,5481,DH8
347,\N,5499,7253,DH8
348,\N,5529,5496,DH8
349,\N,5529,5515,DH8
350,\N,6728,5508,DHT DH8
351,\N,6728,154,DHT DH8
352,\N,5515,5496,DH8
353,\N,5515,5520,DH8
354,\N,5515,5529,DH8
355,\N,146,62,73M
356,\N,146,5496,DH8
357,\N,146,111,DH8
358,\N,146,149,DH8
359,\N,149,5496,DH8
360,\N,149,146,DH8
361,\N,154,5512,DHT BET
362,\N,154,5496,BET
363,\N,154,5481,DH8
364,\N,154,80,DH8 BET
365,\N,154,5520,BET
366,\N,154,5508,DHT
367,\N,154,6727,BET
368,\N,154,6728,DHT DH8
369,\N,7253,5499,DH8
370,\N,7253,5535,DH8
371,\N,161,80,BET
372,\N,161,202,BET
373,\N,5535,5504,DH8
374,\N,5535,7253,DH8
375,\N,202,80,BET DH8
376,\N,202,161,BET
377,5521,4119,2188,737
378,5521,4119,2072,737
379,5521,4119,5687,737
380,5521,5687,4059,737
381,5521,4059,5687,737
382,3021,3885,3316,320
383,3021,3999,3316,320
384,3021,4120,3316,320
385,3021,3386,3316,320
386,3021,3077,3316,320
387,3021,3179,3316,320
388,3021,3992,2397,320
389,3021,3992,2276,320
390,3021,3304,3316,320
391,3021,2397,3992,320
392,3021,2397,3316,320
393,3021,3308,3316,320
394,3021,3351,3316,320
395,3021,3034,3316,320
396,3021,3035,3316,320
397,3021,3239,3316,320
398,3021,3205,3316,320
399,3021,3316,3885,320
400,3021,3316,3999,320
401,3021,3316,4120,320
402,3021,3316,3386,320
403,3021,3316,3077,320
404,3021,3316,3179,320
405,3021,3316,3304,320
406,3021,3316,2397,320
407,3021,3316,3308,320
408,3021,3316,3351,320
409,3021,3316,3034,320
410,3021,3316,3035,320
411,3021,3316,3239,320
412,3021,3316,3205,320
413,3021,3316,4302,320
414,3021,3316,2276,320
415,3021,4302,3316,320
416,3021,2276,3992,320
417,3021,2276,3316,320
418,2916,1679,1558,DH3
419,2916,338,1678,DH3
420,2916,345,382,DH3
421,2916,1558,1679,DH3
422,2916,1558,382,DH3
423,2916,1558,346,DH3
424,2916,1558,1678,DH3
425,2916,382,345,DH3
426,2916,382,1558,DH3
427,2916,382,342,AT7
428,2916,382,1520,AT7
429,2916,382,351,AT7
430,2916,382,1209,AT7
431,2916,3986,1561,AT7
432,2916,1609,1678,DH3
433,2916,342,382,AT7
434,2916,346,1558,DH3
435,2916,1561,3986,AT7
436,2916,1520,382,AT7
437,2916,1612,1678,DH3
438,2916,351,382,AT7
439,2916,1209,382,AT7
440,2916,1678,338,DH3
441,2916,1678,1558,DH3
442,2916,1678,1609,DH3
443,2916,1678,1612,DH3
444,20710,3682,6958,SF3
445,20710,3682,3754,SF3
446,20710,3682,4335,SF3
447,20710,3682,5756,SF3
448,20710,3682,5759,SF3
449,20710,3682,5773,SF3
450,20710,1937,3533,SF3
451,20710,1943,3533,SF3
452,20710,1943,3722,SF3
453,20710,3875,3533,SF3
454,20710,3875,3793,SF3
455,20710,3875,3646,SF3
456,20710,3533,1937,SF3
457,20710,3533,1943,SF3
458,20710,3533,3875,SF3
459,20710,3533,1948,SF3
460,20710,3533,1941,SF3
461,20710,3533,1944,SF3
462,20710,3533,3878,SF3
463,20710,3533,1930,SF3
464,20710,3533,1934,SF3
465,20710,3533,3646,SF3
466,20710,1948,3533,SF3
467,20710,1941,3533,SF3
468,20710,1941,1944,SF3
469,20710,1944,3533,SF3
470,20710,6130,5773,SF3
471,20710,3472,3878,SF3
472,20710,3472,3646,SF3
473,20710,3712,1930,SF3
474,20710,3712,3646,SF3
475,20710,6958,3682,SF3
476,20710,3754,3682,SF3
477,20710,3754,3878,SF3
478,20710,3878,3533,SF3
479,20710,3878,3472,SF3
480,20710,3878,3754,SF3
481,20710,3878,1930,SF3
482,20710,3878,3564,SF3
483,20710,3878,3793,SF3
484,20710,3878,3698,SF3
485,20710,4335,3682,SF3
486,20710,1930,3533,SF3
487,20710,1930,3712,SF3
488,20710,1930,3878,SF3
489,20710,1930,3722,SF3
490,20710,5756,3682,SF3
491,20710,3722,1943,SF3
492,20710,3722,1930,SF3
493,20710,3722,3646,SF3
494,20710,5759,3682,SF3 
495,20710,3564,3878,SF3
496,20710,3564,3646,SF3
497,20710,3793,3875,SF3
498,20710,3793,3878,SF3
499,20710,1934,3533,SF3
500,20710,3698,3878,SF3
501,20710,3698,3646,SF3
502,20710,3646,3875,SF3
503,20710,3646,3533,SF3
504,20710,3646,3472,SF3
505,20710,3646,3712,SF3
506,20710,3646,3722,SF3
507,20710,3646,3564,SF3
508,20710,3646,3698,SF3
509,20710,5773,3682,SF3 
510,20710,5773,6130,SF3
511,9818,580,5673,320
512,9818,580,1080,320
513,9818,1218,1074,320
514,9818,1218,5673,320
515,9818,1218,1080,320
516,9818,1525,1074,320
517,9818,1538,1074,320
518,9818,302,1074,320
519,9818,302,5673,320
520,9818,302,1080,320
521,9818,344,5673,320
522,9818,1074,1218,320
523,9818,1074,1525,320
524,9818,1074,1538,320
525,9818,1074,302,320
526,9818,1074,1534,320
527,9818,1074,502,320
528,9818,1074,1335,320
529,9818,1074,1359,320
530,9818,1074,4317,320
531,9818,1074,1273,320
532,9818,1074,1539,320
533,9818,1534,1074,320
534,9818,1066,1359,320
535,9818,502,1074,320
536,9818,502,1080,320
537,9818,1335,1074,320
538,9818,1359,1074,320
539,9818,1359,1066,320
540,9818,1359,5673,320
541,9818,5673,580,320
542,9818,5673,1218,320
543,9818,5673,302,320
544,9818,5673,344,320
545,9818,5673,1359,320
546,9818,5673,3998,320
547,9818,3998,5673,320
548,9818,4317,1074,320
549,9818,1273,1074,320
550,9818,1080,580,320
551,9818,1080,1218,320
552,9818,1080,302,320
553,9818,1080,502,320
554,9818,1539,1074,320
555,5002,2895,2844,SH6
556,5002,2895,2848,SH6
557,5002,2896,2897,SH6
558,5002,2897,2895,SH6
559,5002,2844,2895,SH6
560,5002,2848,2895,SH6
561,3545,2966,4029,SU9
562,3545,2966,2948,SU9
563,3545,2980,4029,734
564,3545,4029,2966,SU9
565,3545,4029,2980,734
566,3545,4029,6156,SU9
567,3545,4029,6149,734
568,3545,4029,6153,734
569,3545,4029,6150,734
570,3545,4029,6485,734
571,3545,4029,2981,734
572,3545,4029,1743,SU9 73G
573,3545,6156,4029,SU9
574,3545,6149,4029,734
575,3545,6153,4029,734
576,3545,2948,2966,SU9
577,3545,6150,4029,734
578,3545,6485,4029,734
579,3545,2981,4029,734
580,3545,1743,4029,SU9 73G
581,11741,2874,2881,AT5
582,11741,2774,2878,320
583,11741,2897,1762,AT5
584,11741,2877,2881,AT5
585,11741,2877,2899,AT5
586,11741,2878,2774,320
587,11741,2878,2881,AT5 320
588,11741,2878,1762,AT5
589,11741,2878,2893,AT5
590,11741,2881,2874,AT5
591,11741,2881,2877,AT5
592,11741,2881,2878,AT5 320
593,11741,2881,6460,DHT
594,11741,2881,1762,AT5
595,11741,2881,2879,AT5
596,11741,2881,2899,AT5
597,11741,6460,2881,DHT
598,11741,1762,2881,AT5
599,11741,1762,2899,AT5
600,11741,2879,2881,AT5
601,11741,2893,2878,AT5
602,11741,2899,2877,AT5
603,11741,2899,2881,AT5
604,11741,2899,1762,AT5
605,4608,6351,3379,321
606,4608,3370,3393,321 320
607,4608,3370,3395,321 320 330
608,4608,3370,2244,330
609,4608,3375,4380,321
610,4608,3375,3393,321
611,4608,3375,3395,321
612,4608,3375,3386,320
613,4608,3375,3400,320
614,4608,3375,3382,320
615,4608,3375,3399,320
616,4608,4380,3375,321
617,4608,4380,3388,320
618,4608,4380,4108,321
619,4608,4380,3368,320 319
620,4608,3393,3370,321 320
621,4608,3393,3375,321
622,4608,3393,3371,319 321
623,4608,3393,3395,330
624,4608,3393,4109,320
625,4608,3393,3404,320
626,4608,3393,6353,320
627,4608,3393,4120,319
628,4608,3393,3386,320 319
629,4608,3393,3179,321
630,4608,3393,4085,321
631,4608,3393,3384,319
632,4608,3393,3382,319 320
633,4608,3393,3378,319 321
634,4608,3393,4033,319
635,4608,3393,4097,319
636,4608,3393,3387,319
637,4608,3393,3388,319
638,4608,3393,3373,319
639,4608,3393,3364,321 319 320
640,4608,3393,3406,320 319
641,4608,3393,6435,319
642,4608,3393,4302,319
643,4608,3393,3361,330
644,4608,3393,4030,320
645,4608,3393,3374,320
646,4608,3393,4108,321
647,4608,3393,2275,320
648,4608,3393,3368,319
649,4608,3393,3369,321
650,4608,3393,3399,320
651,4608,3393,3376,319
652,4608,3393,6390,319
653,4608,3393,3379,319
654,4608,3393,6366,320
655,4608,3393,6361,319
656,4608,3393,6357,319
657,4608,3371,3393,319 321
658,4608,3371,3395,320
659,4608,3371,3385,320
660,4608,3371,3382,320
661,4608,3371,4144,320
662,4608,3371,6392,319
663,4608,3371,3383,321
664,4608,3395,3370,321 320 330
665,4608,3395,3375,321
666,4608,3395,3393,330
667,4608,3395,3371,320
668,4608,3395,9310,319
669,4608,3395,6434,319
670,4608,3395,4120,321
671,4608,3395,8407,319
672,4608,3395,6345,320
673,4608,3395,3389,321
674,4608,3395,3386,320 319
675,4608,3395,3077,320
676,4608,3395,3179,321
677,4608,3395,3930,321
678,4608,3395,4085,321
679,4608,3395,3381,319
680,4608,3395,8781,320
681,4608,3395,4301,319
682,4608,3395,3384,321
683,4608,3395,3382,320
684,4608,3395,6379,320
685,4608,3395,3394,320
686,4608,3395,3378,319
687,4608,3395,4033,319
688,4608,3395,6376,319
689,4608,3395,4097,330 319
690,4608,3395,6402,319
691,4608,3395,3339,330
692,4608,3395,3388,319 320
693,4608,3395,3373,319 320
694,4608,3395,3364,330 321 320
695,4608,3395,3406,321 330
696,4608,3395,6435,319
697,4608,3395,4144,330
698,4608,3395,6347,320
699,4608,3395,4030,321
700,4608,3395,3374,320 321
701,4608,3395,3390,321
702,4608,3395,4108,321
703,4608,3395,2275,320
704,4608,3395,3368,321
705,4608,3395,3369,319
706,4608,3395,3399,319 330
707,4608,3395,6392,320
708,4608,3395,3376,319
709,4608,3395,6390,320
710,4608,3395,6403,319
711,4608,3395,3396,320
712,4608,3395,3379,320 319
713,4608,3395,3383,320
714,4608,3395,6366,320
715,4608,3395,4149,320
716,4608,3395,6361,320
717,4608,3395,8876,319
718,4608,4109,3393,320
719,4608,4109,3400,321
720,4608,4109,3383,321
721,4608,4109,6355,320
722,4608,6344,3369,319
723,4608,9310,3395,319
724,4608,3404,3393,320
725,4608,3404,3386,320
726,4608,3404,3400,320
727,4608,3404,4108,321
728,4608,3404,4149,320
729,4608,4308,3378,319
730,4608,6434,3395,319
731,4608,6434,4144,319
732,4608,6353,3393,320
733,4608,6353,3388,319
734,4608,3385,3371,320
735,4608,3385,3379,319
736,4608,9311,4097,319
737,4608,9311,3379,319
738,4608,4120,3393,319
739,4608,4120,3395,321
740,4608,4120,3386,320
741,4608,4120,3387,321
742,4608,4120,6355,320
743,4608,8407,3395,319
744,4608,6345,3395,320
745,4608,3389,3395,321
746,4608,3386,3375,320
747,4608,3386,3393,320 319
748,4608,3386,3395,319 320
749,4608,3386,3404,320
750,4608,3386,4120,320
751,4608,3386,3394,320
752,4608,3386,3368,320
753,4608,3386,3369,320
754,4608,3077,3395,320
755,4608,3077,6361,320
756,4608,3077,6357,319
757,4608,3179,3393,321
758,4608,3179,3395,321
759,4608,3400,3375,320
760,4608,3400,4109,321
761,4608,3400,3404,320
762,4608,3400,4085,321
763,4608,3400,3387,321
764,4608,3400,3388,319
765,4608,3400,6954,321
766,4608,3400,6347,321
767,4608,3400,4108,320 321
768,4608,3400,3368,321
769,4608,3400,6392,321
770,4608,3400,3376,321
771,4608,3400,3379,321
772,4608,3400,4149,320 321
773,4608,3930,3395,321
774,4608,4085,3393,321
775,4608,4085,3395,321
776,4608,4085,3400,321
777,4608,4085,3372,320
778,4608,6432,3378,319
779,4608,3381,3395,319
780,4608,3381,3382,319
781,4608,8781,3395,320
782,4608,6386,3394,320
783,4608,6386,3376,319
784,4608,4301,3395,319
785,4608,3397,3399,319
786,4608,3384,3393,319
787,4608,3384,3395,321
788,4608,3384,3382,319
789,4608,3384,3387,321
790,4608,3382,3375,320
791,4608,3382,3393,319 320
792,4608,3382,3371,320
793,4608,3382,3395,320
794,4608,3382,3381,319
795,4608,3382,3384,319
796,4608,3382,3394,320
797,4608,3382,6376,319
798,4608,3382,3387,320
799,4608,3382,3388,320
800,4608,3382,3390,320
801,4608,3382,4108,320
802,4608,3382,2276,320
803,4608,3382,6403,320
804,4608,3382,3379,320
805,4608,3382,3383,320
806,4608,3382,4149,320
807,4608,6379,3395,320
808,4608,6379,3383,320
809,4608,3394,3395,320
810,4608,3394,3386,320
811,4608,3394,6386,320
812,4608,3394,3382,320
813,4608,3394,3378,321
814,4608,3394,4030,321
815,4608,3394,6392,320
816,4608,3394,4149,321
817,4608,3372,4085,320
818,4608,3372,6347,321
819,4608,3372,4030,320
820,4608,3378,3393,319 321
821,4608,3378,3395,319
822,4608,3378,4308,319
823,4608,3378,6432,319
824,4608,3378,3394,321
825,4608,3378,3368,321
826,4608,4033,3393,319
827,4608,4033,3395,319
828,4608,4033,6400,319
829,4608,6376,3395,319
830,4608,6376,3382,319
831,4608,4097,3393,319
832,4608,4097,3395,330 319
833,4608,4097,9311,319
834,4608,4097,3379,319
835,4608,4097,6366,319
836,4608,6385,3379,319 320
837,4608,6402,3395,319
838,4608,3339,3395,330
839,4608,6400,4033,319
840,4608,6400,3388,319
841,4608,6400,4030,320
842,4608,6400,6366,320
843,4608,3387,3393,319
844,4608,3387,4120,321
845,4608,3387,3400,321
846,4608,3387,3384,321
847,4608,3387,3382,320
848,4608,3387,4144,321
849,4608,3387,4030,321
850,4608,3388,4380,320
851,4608,3388,3393,319
852,4608,3388,3395,319 320
853,4608,3388,6353,319
854,4608,3388,3400,319
855,4608,3388,3382,320
856,4608,3388,6400,319
857,4608,3388,4030,320
858,4608,3373,3393,319
859,4608,3373,3395,319 320
860,4608,3373,3205,320
861,4608,3373,3376,321
862,4608,5475,3376,319
863,4608,6954,3400,321
864,4608,3364,3393,319 321 320
865,4608,3364,3395,321 320 330
866,4608,3364,6403,320
867,4608,3364,8043,320
868,4608,3406,3393,320 319
869,4608,3406,3395,330 321
870,4608,3406,2244,330
871,4608,6435,3393,319
872,4608,6435,3395,319
873,4608,3205,3373,320
874,4608,4144,3371,320
875,4608,4144,3395,330
876,4608,4144,6434,319
877,4608,4144,3387,321
878,4608,4144,3369,321
879,4608,4144,4149,320
880,4608,4144,156,330
881,4608,6347,3395,320
882,4608,6347,3400,321
883,4608,6347,3372,321
884,4608,2244,3370,330
885,4608,2244,3406,330
886,4608,4302,3393,319
887,4608,3361,3393,330
888,4608,4030,3393,320
889,4608,4030,3395,321
890,4608,4030,3394,321
891,4608,4030,3372,320
892,4608,4030,6400,320
893,4608,4030,3387,321
894,4608,4030,3388,320
895,4608,4030,4108,321
896,4608,4030,6392,321
897,4608,4030,4110,319
898,4608,3374,3393,320
899,4608,3374,3395,320 321
900,4608,3374,6403,319
901,4608,3390,3395,321
902,4608,3390,3382,320
903,4608,4108,4380,321
904,4608,4108,3393,321
905,4608,4108,3395,321
906,4608,4108,3404,321
907,4608,4108,3400,320 321
908,4608,4108,3382,320
909,4608,4108,4030,321
910,4608,4108,3379,320
911,4608,2276,3382,320
912,4608,2275,3393,320
913,4608,2275,3395,320
914,4608,3368,4380,320 319
915,4608,3368,3393,319
916,4608,3368,3395,321
917,4608,3368,3386,320
918,4608,3368,3400,321
919,4608,3368,3378,321
920,4608,8858,3369,319
921,4608,3369,3393,321
922,4608,3369,3395,319
923,4608,3369,6344,319
924,4608,3369,3386,320
925,4608,3369,4144,321
926,4608,3369,8858,319
927,4608,3399,3375,320
928,4608,3399,3393,320
929,4608,3399,3395,319 330
930,4608,3399,3397,319
931,4608,3399,3379,319
932,4608,6368,3379,319
933,4608,6392,3371,319
934,4608,6392,3395,320
935,4608,6392,3400,321
936,4608,6392,3394,320
937,4608,6392,4030,321
938,4608,3376,3393,319
939,4608,3376,3395,319
940,4608,3376,3400,321
941,4608,3376,6386,319
942,4608,3376,3373,321
943,4608,3376,5475,319
944,4608,6390,3393,319
945,4608,6390,3395,320
946,4608,6403,3395,319
947,4608,6403,3382,320
948,4608,6403,3364,320
949,4608,6403,3374,319
950,4608,3396,3395,320
951,4608,3379,6351,321
952,4608,3379,3393,319
953,4608,3379,3395,320 319
954,4608,3379,3385,319
955,4608,3379,9311,319
956,4608,3379,3400,321
957,4608,3379,3382,320
958,4608,3379,4097,319
959,4608,3379,6385,319 320
960,4608,3379,4108,320
961,4608,3379,3399,319
962,4608,3379,6368,319
963,4608,3379,3383,319
964,4608,3379,6366,319
965,4608,3379,4110,319
966,4608,3383,3371,321
967,4608,3383,3395,320
968,4608,3383,4109,321
969,4608,3383,3382,320
970,4608,3383,6379,320
971,4608,3383,3379,319
972,4608,6366,3393,320
973,4608,6366,3395,320
974,4608,6366,4097,319
975,4608,6366,6400,320
976,4608,6366,3379,319
977,4608,6366,8043,320
978,4608,4149,3395,320
979,4608,4149,3404,320
980,4608,4149,3400,320 321
981,4608,4149,3382,320
982,4608,4149,3394,321
983,4608,4149,4144,320
984,4608,4110,4030,319
985,4608,4110,3379,319
986,4608,6361,3393,319
987,4608,6361,3395,320
988,4608,6361,3077,320
989,4608,8876,3395,319
990,4608,156,4144,330
991,4608,6357,3393,319
992,4608,6357,3077,319
993,4608,8043,3364,320
994,4608,8043,6366,320
995,4608,6355,4109,320
996,4608,6355,4120,320
997,20565,3877,3484,PL2
998,20565,3484,3877,PL2
999,442,1128,1590,E70
1000,442,1590,1128,E70
1001,\N,5965,7214,PAG
1002,\N,5965,7215,PAG
1003,\N,7214,5965,PAG
1004,\N,7215,3423,PAG
1005,\N,3423,5965,PAG
1006,2524,8428,2988,YK2
1007,2524,6151,2988,73G
1008,2524,4364,4111,TU5
1009,2524,4364,2992,TU5
1010,2524,4364,2988,73G TU5
1011,2524,6143,6140,YK4
1012,2524,6143,2988,73G
1013,2524,6140,6143,YK4
1014,2524,6140,2975,YK4
1015,2524,6140,2988,YK2
1016,2524,2975,6140,YK4
1017,2524,4111,4364,TU5
1018,2524,4368,2988,YK2
1019,2524,2992,4364,TU5
1020,2524,2988,8428,YK2
1021,2524,2988,6151,73G
1022,2524,2988,4364,73G TU5
