897,2397,2433,,0
897,2397,6026,,0
897,2397,6016,,0
897,2397,6021,,0
897,2397,2404,,0
897,2426,2397,,0
897,4204,2397,,0
897,2433,2397,,0
897,6026,2397,,0
897,6016,2397,,0
897,6021,2397,,0
897,2404,2397,,0
10739,5726,3830,,0
10739,5726,3678,,0
10739,4042,3830,,0
10739,4042,3678,,0
10739,3591,3678,,0
10739,3830,5726,,0
10739,3830,4042,,0
10739,3678,5726,,0
10739,3678,4042,,0
10739,3678,3591,,0
16262,3808,7146,,0
16262,7146,3808,,0
595,248,1084,,0
595,248,273,,0
595,248,1063,,0
595,1218,1050,,0
595,1050,1218,,0
595,1050,1084,,0
595,1050,1059,,0
595,4162,5665,,0
595,1084,248,,0
595,1084,1050,,0
595,1084,897,,0
595,1084,1059,,0
595,1084,273,,0
595,1084,5665,,0
595,897,1084,,0
595,897,273,,0
595,1059,1050,,0
595,1059,1084,,0
595,1059,502,,0
595,1059,1063,,0
595,502,1059,,0
595,273,248,,0
595,273,1084,,0
595,273,897,,0
595,273,1063,,0
595,5665,4162,,0
595,5665,1084,,0
595,1063,248,,0
595,1063,1059,,0
595,1063,273,,0
3021,3885,3316,,0
3021,3999,3316,,0
3021,4120,3316,,0
3021,3386,3316,,0
3021,3077,3316,,0
3021,3179,3316,,0
3021,3992,2397,,0
3021,3992,2276,,0
3021,3304,3316,,0
3021,2397,3992,,0
3021,2397,3316,,0
3021,3308,3316,,0
3021,3351,3316,,0
3021,3034,3316,,0
3021,3035,3316,,0
3021,3239,3316,,0
3021,3205,3316,,0
3021,3316,3885,,0
3021,3316,3999,,0
3021,3316,4120,,0
3021,3316,3386,,0
3021,3316,3077,,0
3021,3316,3179,,0
3021,3316,3304,,0
3021,3316,2397,,0
3021,3316,3308,,0
3021,3316,3351,,0
3021,3316,3034,,0
3021,3316,3035,,0
3021,3316,3239,,0
3021,3316,3205,,0
3021,3316,4302,,0
3021,3316,2276,,0
3021,4302,3316,,0
3021,2276,3992,,0
3021,2276,3316,,0
2916,1679,1558,,0
2916,338,1678,,0
2916,345,382,,0
2916,1558,1679,,0
2916,1558,382,,0
2916,1558,346,,0
2916,1558,1678,,0
2916,382,345,,0
2916,382,1558,,0
2916,382,342,,0
2916,382,1520,,0
2916,382,351,,0
2916,382,1209,,0
2916,3986,1561,,0
2916,1609,1678,,0
2916,342,382,,0
2916,346,1558,,0
2916,1561,3986,,0
2916,1520,382,,0
2916,1612,1678,,0
2916,351,382,,0
2916,1209,382,,0
2916,1678,338,,0
2916,1678,1558,,0
2916,1678,1609,,0
2916,1678,1612,,0
20710,3682,6958,,0
20710,3682,3754,,0
20710,3682,4335,,0
20710,3682,5756,,0
20710,3682,5759,,0
20710,3682,5773,,0
20710,1937,3533,,0
20710,1943,3533,,0
20710,1943,3722,,0
20710,3875,3533,,0
20710,3875,3793,,0
20710,3875,3646,,0
20710,3533,1937,,0
20710,3533,1943,,0
20710,3533,3875,,0
20710,3533,1948,,0
20710,3533,1941,,0
20710,3533,1944,,0
20710,3533,3878,,0
20710,3533,1930,,0
20710,3533,1934,,0
20710,3533,3646,,0
20710,1948,3533,,0
20710,1941,3533,,0
20710,1941,1944,,0
20710,1944,3533,,0
20710,6130,5773,,0
20710,3472,3878,,0
20710,3472,3646,,0
20710,3712,1930,,0
20710,3712,3646,,0
20710,6958,3682,,0
20710,3754,3682,,0
20710,3754,3878,,0
20710,3878,3533,,0
20710,3878,3472,,0
20710,3878,3754,,0
20710,3878,1930,,0
20710,3878,3564,,0
20710,3878,3793,,0
20710,3878,3698,,0
20710,4335,3682,,0
20710,1930,3533,,0
20710,1930,3712,,0
20710,1930,3878,,0
20710,1930,3722,,0
20710,5756,3682,,0
20710,3722,1943,,0
20710,3722,1930,,0
20710,3722,3646,,0
20710,5759,3682,,0
20710,3564,3878,,0
20710,3564,3646,,0
20710,3793,3875,,0
20710,3793,3878,,0
20710,1934,3533,,0
20710,3698,3878,,0
20710,3698,3646,,0
20710,3646,3875,,0
20710,3646,3533,,0
20710,3646,3472,,0
20710,3646,3712,,0
20710,3646,3722,,0
20710,3646,3564,,0
20710,3646,3698,,0
20710,5773,3682,,0
20710,5773,6130,,0
9818,580,5673,,0
9818,580,1080,,0
9818,1218,1074,,0
9818,1218,5673,,0
9818,1218,1080,,0
9818,1525,1074,,0
9818,1538,1074,,0
9818,302,1074,,0
9818,302,5673,,0
9818,302,1080,,0
9818,344,5673,,0
9818,1074,1218,,0
9818,1074,1525,,0
9818,1074,1538,,0
9818,1074,302,,0
9818,1074,1534,,0
9818,1074,502,,0
9818,1074,1335,,0
9818,1074,1359,,0
9818,1074,4317,,0
9818,1074,1273,,0
9818,1074,1539,,0
9818,1534,1074,,0
9818,1066,1359,,0
9818,502,1074,,0
9818,502,1080,,0
9818,1335,1074,,0
9818,1359,1074,,0
9818,1359,1066,,0
9818,1359,5673,,0
9818,5673,580,,0
9818,5673,1218,,0
9818,5673,302,,0
9818,5673,344,,0
9818,5673,1359,,0
9818,5673,3998,,0
9818,3998,5673,,0
9818,4317,1074,,0
9818,1273,1074,,0
9818,1080,580,,0
9818,1080,1218,,0
9818,1080,302,,0
9818,1080,502,,0
9818,1539,1074,,0
5002,2895,2844,,0
5002,2895,2848,,0
5002,2896,2897,,0
5002,2897,2895,,0
5002,2844,2895,,0
5002,2848,2895,,0
3545,2966,4029,,0
3545,2966,2948,,0
3545,2980,4029,,0
3545,4029,2966,,0
3545,4029,2980,,0
3545,4029,6156,,0
3545,4029,6149,,0
3545,4029,6153,,0
3545,4029,6150,,0
3545,4029,6485,,0
3545,4029,2981,,0
3545,4029,1743,,0
3545,6156,4029,,0
3545,6149,4029,,0
3545,6153,4029,,0
3545,2948,2966,,0
3545,6150,4029,,0
3545,6485,4029,,0
3545,2981,4029,,0
3545,1743,4029,,0
11741,2874,2881,,0
11741,2774,2878,,0
11741,2897,1762,,0
11741,2877,2881,,0
11741,2877,2899,,0
11741,2878,2774,,0
11741,2878,2881,,0
11741,2878,1762,,0
11741,2878,2893,,0
11741,2881,2874,,0
11741,2881,2877,,0
11741,2881,2878,,0
11741,2881,6460,,0
11741,2881,1762,,0
11741,2881,2879,,0
11741,2881,2899,,0
11741,6460,2881,,0
11741,1762,2881,,0
11741,1762,2899,,0
11741,2879,2881,,0
11741,2893,2878,,0
11741,2899,2877,,0
11741,2899,2881,,0
11741,2899,1762,,0
4608,6351,3379,,0
4608,3370,3393,,0
4608,3370,3395,,0
4608,3370,2244,,0
4608,3375,4380,,0
4608,3375,3393,,0
4608,3375,3395,,0
4608,3375,3386,,0
4608,3375,3400,,0
4608,3375,3382,,0
4608,3375,3399,,0
4608,4380,3375,,0
4608,4380,3388,,0
4608,4380,4108,,0
4608,4380,3368,,0
4608,3393,3370,,0
4608,3393,3375,,0
4608,3393,3371,,0
4608,3393,3395,,0
4608,3393,4109,,0
4608,3393,3404,,0
4608,3393,6353,,0
4608,3393,4120,,0
4608,3393,3386,,0
4608,3393,3179,,0
4608,3393,4085,,0
4608,3393,3384,,0
4608,3393,3382,,0
4608,3393,3378,,0
4608,3393,4033,,0
4608,3393,4097,,0
4608,3393,3387,,0
4608,3393,3388,,0
4608,3393,3373,,0
4608,3393,3364,,0
4608,3393,3406,,0
4608,3393,6435,,0
4608,3393,4302,,0
4608,3393,3361,,0
4608,3393,4030,,0
4608,3393,3374,,0
4608,3393,4108,,0
4608,3393,2275,,0
4608,3393,3368,,0
4608,3393,3369,,0
4608,3393,3399,,0
4608,3393,3376,,0
4608,3393,6390,,0
4608,3393,3379,,0
4608,3393,6366,,0
4608,3393,6361,,0
4608,3393,6357,,0
4608,3371,3393,,0
4608,3371,3395,,0
4608,3371,3385,,0
4608,3371,3382,,0
4608,3371,4144,,0
4608,3371,6392,,0
4608,3371,3383,,0
4608,3395,3370,,0
4608,3395,3375,,0
4608,3395,3393,,0
4608,3395,3371,,0
4608,3395,9310,,0
4608,3395,6434,,0
4608,3395,4120,,0
4608,3395,8407,,0
4608,3395,6345,,0
4608,3395,3389,,0
4608,3395,3386,,0
4608,3395,3077,,0
4608,3395,3179,,0
4608,3395,3930,,0
4608,3395,4085,,0
4608,3395,3381,,0
4608,3395,8781,,0
4608,3395,4301,,0
4608,3395,3384,,0
4608,3395,3382,,0
4608,3395,6379,,0
4608,3395,3394,,0
4608,3395,3378,,0
4608,3395,4033,,0
4608,3395,6376,,0
4608,3395,4097,,0
4608,3395,6402,,0
4608,3395,3339,,0
4608,3395,3388,,0
4608,3395,3373,,0
4608,3395,3364,,0
4608,3395,3406,,0
4608,3395,6435,,0
4608,3395,4144,,0
4608,3395,6347,,0
4608,3395,4030,,0
4608,3395,3374,,0
4608,3395,3390,,0
4608,3395,4108,,0
4608,3395,2275,,0
4608,3395,3368,,0
4608,3395,3369,,0
4608,3395,3399,,0
4608,3395,6392,,0
4608,3395,3376,,0
4608,3395,6390,,0
4608,3395,6403,,0
4608,3395,3396,,0
4608,3395,3379,,0
4608,3395,3383,,0
4608,3395,6366,,0
4608,3395,4149,,0
4608,3395,6361,,0
4608,3395,8876,,0
4608,4109,3393,,0
4608,4109,3400,,0
4608,4109,3383,,0
4608,4109,6355,,0
4608,6344,3369,,0
4608,9310,3395,,0
4608,3404,3393,,0
4608,3404,3386,,0
4608,3404,3400,,0
4608,3404,4108,,0
4608,3404,4149,,0
4608,4308,3378,,0
4608,6434,3395,,0
4608,6434,4144,,0
4608,6353,3393,,0
4608,6353,3388,,0
4608,3385,3371,,0
4608,3385,3379,,0
4608,9311,4097,,0
4608,9311,3379,,0
4608,4120,3393,,0
4608,4120,3395,,0
4608,4120,3386,,0
4608,4120,3387,,0
4608,4120,6355,,0
4608,8407,3395,,0
4608,6345,3395,,0
4608,3389,3395,,0
4608,3386,3375,,0
4608,3386,3393,,0
4608,3386,3395,,0
4608,3386,3404,,0
4608,3386,4120,,0
4608,3386,3394,,0
4608,3386,3368,,0
4608,3386,3369,,0
4608,3077,3395,,0
4608,3077,6361,,0
4608,3077,6357,,0
4608,3179,3393,,0
4608,3179,3395,,0
4608,3400,3375,,0
4608,3400,4109,,0
4608,3400,3404,,0
4608,3400,4085,,0
4608,3400,3387,,0
4608,3400,3388,,0
4608,3400,6954,,0
4608,3400,6347,,0
4608,3400,4108,,0
4608,3400,3368,,0
4608,3400,6392,,0
4608,3400,3376,,0
4608,3400,3379,,0
4608,3400,4149,,0
4608,3930,3395,,0
4608,4085,3393,,0
4608,4085,3395,,0
4608,4085,3400,,0
4608,4085,3372,,0
4608,6432,3378,,0
4608,3381,3395,,0
4608,3381,3382,,0
4608,8781,3395,,0
4608,6386,3394,,0
4608,6386,3376,,0
4608,4301,3395,,0
4608,3397,3399,,0
4608,3384,3393,,0
4608,3384,3395,,0
4608,3384,3382,,0
4608,3384,3387,,0
4608,3382,3375,,0
4608,3382,3393,,0
4608,3382,3371,,0
4608,3382,3395,,0
4608,3382,3381,,0
4608,3382,3384,,0
4608,3382,3394,,0
4608,3382,6376,,0
4608,3382,3387,,0
4608,3382,3388,,0
4608,3382,3390,,0
4608,3382,4108,,0
4608,3382,2276,,0
4608,3382,6403,,0
4608,3382,3379,,0
4608,3382,3383,,0
4608,3382,4149,,0
4608,6379,3395,,0
4608,6379,3383,,0
4608,3394,3395,,0
4608,3394,3386,,0
4608,3394,6386,,0
4608,3394,3382,,0
4608,3394,3378,,0
4608,3394,4030,,0
4608,3394,6392,,0
4608,3394,4149,,0
4608,3372,4085,,0
4608,3372,6347,,0
4608,3372,4030,,0
4608,3378,3393,,0
4608,3378,3395,,0
4608,3378,4308,,0
4608,3378,6432,,0
4608,3378,3394,,0
4608,3378,3368,,0
4608,4033,3393,,0
4608,4033,3395,,0
4608,4033,6400,,0
4608,6376,3395,,0
4608,6376,3382,,0
4608,4097,3393,,0
4608,4097,3395,,0
4608,4097,9311,,0
4608,4097,3379,,0
4608,4097,6366,,0
4608,6385,3379,,0
4608,6402,3395,,0
4608,3339,3395,,0
4608,6400,4033,,0
4608,6400,3388,,0
4608,6400,4030,,0
4608,6400,6366,,0
4608,3387,3393,,0
4608,3387,4120,,0
4608,3387,3400,,0
4608,3387,3384,,0
4608,3387,3382,,0
4608,3387,4144,,0
4608,3387,4030,,0
4608,3388,4380,,0
4608,3388,3393,,0
4608,3388,3395,,0
4608,3388,6353,,0
4608,3388,3400,,0
4608,3388,3382,,0
4608,3388,6400,,0
4608,3388,4030,,0
4608,3373,3393,,0
4608,3373,3395,,0
4608,3373,3205,,0
4608,3373,3376,,0
4608,6954,3400,,0
4608,3364,3393,,0
4608,3364,3395,,0
4608,3364,6403,,0
4608,3364,8043,,0
4608,3406,3393,,0
4608,3406,3395,,0
4608,3406,2244,,0
4608,6435,3393,,0
4608,6435,3395,,0
4608,3205,3373,,0
4608,4144,3371,,0
4608,4144,3395,,0
4608,4144,6434,,0
4608,4144,3387,,0
4608,4144,3369,,0
4608,4144,4149,,0
4608,4144,156,,0
4608,6347,3395,,0
4608,6347,3400,,0
4608,6347,3372,,0
4608,2244,3370,,0
4608,2244,3406,,0
4608,4302,3393,,0
4608,3361,3393,,0
4608,4030,3393,,0
4608,4030,3395,,0
4608,4030,3394,,0
4608,4030,3372,,0
4608,4030,6400,,0
4608,4030,3387,,0
4608,4030,3388,,0
4608,4030,4108,,0
4608,4030,6392,,0
4608,4030,4110,,0
4608,3374,3393,,0
4608,3374,3395,,0
4608,3374,6403,,0
4608,3390,3395,,0
4608,3390,3382,,0
4608,4108,4380,,0
4608,4108,3393,,0
4608,4108,3395,,0
4608,4108,3404,,0
4608,4108,3400,,0
4608,4108,3382,,0
4608,4108,4030,,0
4608,4108,3379,,0
4608,2276,3382,,0
4608,2275,3393,,0
4608,2275,3395,,0
4608,3368,4380,,0
4608,3368,3393,,0
4608,3368,3395,,0
4608,3368,3386,,0
4608,3368,3400,,0
4608,3368,3378,,0
4608,3369,3393,,0
4608,3369,3395,,0
4608,3369,6344,,0
4608,3369,3386,,0
4608,3369,4144,,0
4608,3399,3375,,0
4608,3399,3393,,0
4608,3399,3395,,0
4608,3399,3397,,0
4608,3399,3379,,0
4608,6368,3379,,0
4608,6392,3371,,0
4608,6392,3395,,0
4608,6392,3400,,0
4608,6392,3394,,0
4608,6392,4030,,0
4608,3376,3393,,0
4608,3376,3395,,0
4608,3376,3400,,0
4608,3376,6386,,0
4608,3376,3373,,0
4608,6390,3393,,0
4608,6390,3395,,0
4608,6403,3395,,0
4608,6403,3382,,0
4608,6403,3364,,0
4608,6403,3374,,0
4608,3396,3395,,0
4608,3379,6351,,0
4608,3379,3393,,0
4608,3379,3395,,0
4608,3379,3385,,0
4608,3379,9311,,0
4608,3379,3400,,0
4608,3379,3382,,0
4608,3379,4097,,0
4608,3379,6385,,0
4608,3379,4108,,0
4608,3379,3399,,0
4608,3379,6368,,0
4608,3379,3383,,0
4608,3379,6366,,0
4608,3379,4110,,0
4608,3383,3371,,0
4608,3383,3395,,0
4608,3383,4109,,0
4608,3383,3382,,0
4608,3383,6379,,0
4608,3383,3379,,0
4608,6366,3393,,0
4608,6366,3395,,0
4608,6366,4097,,0
4608,6366,6400,,0
4608,6366,3379,,0
4608,6366,8043,,0
4608,4149,3395,,0
4608,4149,3404,,0
4608,4149,3400,,0
4608,4149,3382,,0
4608,4149,3394,,0
4608,4149,4144,,0
4608,4110,4030,,0
4608,4110,3379,,0
4608,6361,3393,,0
4608,6361,3395,,0
4608,6361,3077,,0
4608,8876,3395,,0
4608,156,4144,,0
4608,6357,3393,,0
4608,6357,3077,,0
4608,8043,3364,,0
4608,8043,6366,,0
4608,6355,4109,,0
4608,6355,4120,,0
20565,3877,3484,,0
20565,3484,3877,,0
442,1128,1590,,0
442,1590,1128,,0
2524,8428,2988,,0
2524,6151,2988,,0
2524,4364,4111,,0
2524,4364,2992,,0
2524,4364,2988,,0
2524,6143,6140,,0
2524,6143,2988,,0
2524,6140,6143,,0
2524,6140,2975,,0
2524,6140,2988,,0
2524,2975,6140,,0
2524,4111,4364,,0
2524,4368,2988,,0
2524,2992,4364,,0
2524,2988,8428,,0
2524,2988,6151,,0
2524,2988,4364,,0
2524,2988,6143,,0
2524,2988,6140,,0
2524,2988,4368,,0
8463,3885,3076,,0
8463,6176,3076,,0
8463,3043,3069,,0
8463,3043,3076,,0
8463,3069,3043,,0
8463,3069,3076,,0
8463,3069,2194,,0
8463,3068,3076,,0
8463,3076,3885,,0
8463,3076,6176,,0
8463,3076,3043,,0
8463,3076,3069,,0
8463,3076,3068,,0
8463,3076,2188,,0
8463,3076,2072,,0
8463,3076,3071,,0
8463,3076,3125,,0
8463,3076,3304,,0
8463,3076,2194,,0
8463,3076,3073,,0
8463,3076,3074,,0
8463,2188,3076,,0
8463,2072,3076,,0
8463,3071,3076,,0
8463,3125,3076,,0
8463,3304,3076,,0
8463,2194,3069,,0
8463,2194,3076,,0
8463,3072,3076,,0
8463,3073,3076,,0
8463,3073,3072,,0
8463,3074,3076,,0
29,5498,128,,0
29,128,5498,,0
3201,3670,3988,Y,0
3201,3988,3670,Y,0
3201,3988,3797,Y,0
3201,3988,3576,,0
3201,3988,1760,,0
3201,3797,3988,Y,0
3201,3576,3988,,0
3201,3576,1760,,0
3201,1760,3988,,0
3201,1760,3576,,0
341,49,176,,0
341,87,156,,0
341,87,176,,0
341,100,196,,0
341,156,87,,0
341,156,176,,0
341,176,87,,0
341,176,156,,0
341,176,178,,0
341,176,196,,0
341,178,49,,0
341,196,100,,0
341,196,176,,0
17885,1783,1824,,0
17885,1783,1850,,0
17885,1785,1824,,0
17885,2709,1824,,0
17885,1794,1824,,0
17885,1796,1824,,0
17885,1789,1824,,0
17885,1795,1824,,0
17885,1793,1824,,0
17885,1792,1824,,0
17885,1852,1824,,0
17885,1852,1825,,0
17885,1852,1850,,0
17885,1797,1824,,0
17885,1800,1824,,0
17885,1804,1824,,0
17885,1804,1825,,0
17885,1804,3621,,0
17885,1804,1840,,0
17885,1804,3867,,0
17885,1804,1847,,0
17885,1767,1824,,0
17885,1909,1824,,0
17885,1807,1824,,0
17885,1786,1824,,0
17885,3797,1824,,0
17885,1816,1824,,0
17885,3877,1825,,0
17885,3877,1850,,0
17885,1824,1783,,0
17885,1824,1785,,0
17885,1824,2709,,0
17885,1824,1794,,0
17885,1824,1796,,0
17885,1824,1789,,0
17885,1824,1795,,0
17885,1824,1793,,0
17885,1824,1792,,0
17885,1824,1852,,0
17885,1824,1797,,0
17885,1824,1800,,0
17885,1824,1804,,0
17885,1824,1767,,0
17885,1824,1909,,0
17885,1824,1807,,0
17885,1824,1786,,0
17885,1824,3797,,0
17885,1824,1816,,0
17885,1824,3576,,0
17885,1824,1819,,0
17885,1824,1822,,0
17885,1824,1825,,0
17885,1824,1826,,0
17885,1824,1829,,0
17885,1824,1836,,0
17885,1824,1839,,0
17885,1824,3621,,0
17885,1824,1840,,0
17885,1824,1885,,0
17885,1824,3867,,0
17885,1824,1848,,0
17885,1824,1846,,0
17885,1824,1847,,0
17885,1824,1845,,0
17885,1824,1854,,0
17885,1824,1853,,0
17885,1824,1855,,0
17885,1824,1856,,0
17885,1824,1858,,0
17885,3576,1824,,0
17885,1819,1824,,0
17885,1822,1824,,0
17885,1825,1852,,0
17885,1825,1804,,0
17885,1825,3877,,0
17885,1825,1824,,0
17885,1825,3621,,0
17885,1825,1850,,0
17885,1826,1824,,0
17885,1829,1824,,0
17885,1836,1824,,0
17885,1836,1850,,0
17885,1839,1824,,0
17885,3621,1804,,0
17885,3621,1824,,0
17885,3621,1825,,0
17885,3621,1850,,0
17885,1840,1804,,0
17885,1840,1824,,0
17885,1840,1850,,0
17885,1885,1824,,0
17885,3867,1804,,0
17885,3867,1824,,0
17885,1848,1824,,0
17885,1846,1824,,0
17885,1847,1804,,0
17885,1847,1824,,0
17885,1850,1783,,0
17885,1850,1852,,0
17885,1850,3877,,0
17885,1850,1825,,0
17885,1850,1836,,0
17885,1850,3621,,0
17885,1850,1840,,0
17885,1850,1856,,0
17885,1845,1824,,0
17885,1854,1824,,0
17885,1853,1824,,0
17885,1855,1824,,0
17885,1856,1824,,0
17885,1856,1850,,0
17885,1858,1824,,0
10758,3093,2048,,0
10758,3093,2050,,0
10758,2188,2050,,0
10758,2048,3093,,0
10758,2048,2223,,0
10758,2048,2050,,0
10758,2223,2048,,0
10758,2223,2050,,0
10758,2050,3093,,0
10758,2050,2188,,0
10758,2050,2048,,0
10758,2050,2223,,0
10758,2050,2053,,0
10758,2053,2050,,0
1401,1688,1678,,0
1401,1423,1130,,0
1401,1130,1423,,0
1401,1130,1678,,0
1401,1742,1678,,0
1401,4197,1678,,0
1401,1737,1678,,0
1401,1678,1688,,0
1401,1678,1130,,0
1401,1678,1742,,0
1401,1678,4197,,0
1401,1678,1737,,0
2548,1230,350,,0
2548,1230,351,,0
2548,210,344,,0
2548,580,342,,0
2548,4309,345,,0
2548,4309,351,,0
2548,737,344,,0
2548,737,345,,0
2548,737,342,,0
2548,3941,344,,0
2548,3941,350,,0
2548,1688,344,,0
2548,1218,344,,0
2548,1218,345,,0
2548,1218,352,,0
2548,1218,342,,0
2548,1218,350,,0
2548,1506,350,,0
2548,1739,350,,0
2548,636,342,,0
2548,469,342,,0
2548,469,351,,0
2548,1321,344,,0
2548,1321,345,,0
2548,1321,342,,0
2548,1321,350,,0
2548,1321,351,,0
2548,1216,345,,0
2548,1216,350,,0
2548,1538,344,,0
2548,1538,351,,0
2548,353,350,,0
2548,1501,344,,0
2548,1501,345,,0
2548,1501,350,,0
2548,302,350,,0
2548,1423,345,,0
2548,1489,344,,0
2548,1489,342,,0
2548,1489,350,,0
2548,1519,344,,0
2548,1519,345,,0
2548,1519,350,,0
2548,1382,342,,0
2548,1460,344,,0
2548,1460,338,,0
2548,1460,350,,0
2548,344,210,,0
2548,344,737,,0
2548,344,3941,,0
2548,344,1688,,0
2548,344,1218,,0
2548,344,1321,,0
2548,344,1538,,0
2548,344,1501,,0
2548,344,1489,,0
2548,344,1519,,0
2548,344,1460,,0
2548,344,1322,,0
2548,344,1509,,0
2548,344,1200,,0
2548,344,338,,0
2548,344,599,,0
2548,344,535,,0
2548,344,1626,,0
2548,344,1555,,0
2548,344,382,,0
2548,344,342,,0
2548,344,5557,,0
2548,344,1452,,0
2548,344,1225,,0
2548,344,1468,,0
2548,344,1479,,0
2548,344,1458,,0
2548,344,4322,,0
2548,344,1462,,0
2548,344,348,,0
2548,344,507,,0
2548,344,1638,,0
2548,344,1054,,0
2548,344,478,,0
2548,344,1524,,0
2548,344,1561,,0
2548,344,1354,,0
2548,344,5673,,0
2548,344,1520,,0
2548,344,3998,,0
2548,344,1512,,0
2548,344,1587,,0
2548,344,1562,,0
2548,344,1203,,0
2548,344,1075,,0
2548,344,1472,,0
2548,344,1205,,0
2548,344,772,,0
2548,344,4317,,0
2548,344,1646,,0
2548,344,1486,,0
2548,344,1206,,0
2548,344,548,,0
2548,344,1508,,0
2548,344,1612,,0
2548,344,1590,,0
2548,344,287,,0
2548,344,351,,0
2548,344,1551,,0
2548,344,1613,,0
2548,344,1550,,0
2548,344,679,,0
2548,344,1226,,0
2548,344,1209,,0
2548,344,1208,,0
2548,344,1678,,0
2548,1322,344,,0
2548,1509,344,,0
2548,1509,345,,0
2548,1509,352,,0
2548,1509,342,,0
2548,1509,350,,0
2548,1509,351,,0
2548,488,345,,0
2548,1200,344,,0
2548,1200,345,,0
2548,1200,352,,0
2548,1200,342,,0
2548,1200,350,,0
2548,1200,351,,0
2548,338,1460,,0
2548,338,344,,0
2548,338,345,,0
2548,338,350,,0
2548,373,5557,,0
2548,373,346,,0
2548,373,3998,,0
2548,373,4317,,0
2548,373,1206,,0
2548,599,344,,0
2548,599,345,,0
2548,345,4309,,0
2548,345,737,,0
2548,345,1218,,0
2548,345,1321,,0
2548,345,1216,,0
2548,345,1501,,0
2548,345,1423,,0
2548,345,1519,,0
2548,345,1509,,0
2548,345,488,,0
2548,345,1200,,0
2548,345,338,,0
2548,345,599,,0
2548,345,1665,,0
2548,345,5557,,0
2548,345,1452,,0
2548,345,1225,,0
